document	label
media conspiracy	0
had accepted	1
may be seen behind terror	0
was devoted	1
continues to move ahead from the existing basis	1
opposes	0
create uncertainties	0
lapsing back into the grim years	0
dismissed	0
claims	1
terrorizing	0
has been calling	0
preposterous	0
colonialism	0
being harmed	0
how can	0
we can not allow	0
must not act as if it is venting its personal grudge	0
alleges	0
would like	1
message	0
precarious	0
violent protests	0
the desire	1
undermining	0
boycotted	0
not selective	1
should not have	0
questions	0
ultimate effectiveness is in doubt	0
had guaranteed	1
such a criticism	0
supposed to be	0
arrogance of power	0
the illusion	0
not out of concern	0
grown too tired	0
use the situation to gain the upper hand	0
admonishes	0
declaring a war	0
will help renew	1
will intensify	0
refusal	0
to accept	1
good reviews	1
had to be dealt with firmly	1
are willing to die	0
torture	0
support	1
either they fail outright	0
cold war heritage	0
indignation	0
totally disagree	0
quick return to the negotiating table	1
urged	1
will find it difficult to attain	0
fraud	0
nettlesome challenge	0
based on peace and justice	1
had agreed	1
personal interests	1
reduced to objects	0
some goals	1
largest illusion	0
claims to defend	0
do n't want	0
wanting to exercise world dictatorship	0
this country can only be dragged along , but wo n't get anywhere	0
it's hard to imagine them getting better treatment than they're already receiving	0
failure to substantiate	0
peaceful unification	1
locking them up in cages	0
war crimes or bloody massacres	0
to step down	0
absurd	0
wishes	1
are becoming nonexistent	0
good things	1
effectively rebutted	0
has rejected	0
harsh treatment of its own citizens	0
the aim	1
barely a day after	0
threatening	0
recognizes	1
peace and stability and prosperity	1
prejudged	0
blaming	0
can never remove the shackles of repression	0
they were wrong	0
rejection	0
unfortunately	0
will	1
just to gain popularity	0
called for	1
threaten our society	0
numerous serious abuses	0
unfavorable	0
humanly acceptable	1
the plight of prisoners and politicians	0
bring the government down in turmoil	0
has already warned	0
urges	1
blind and murderous rage	0
too is seriously damaged	0
bickering	0
in spite of	0
is becoming more complicated	0
expression of mankind's progress	1
not a price worth paying	0
that may be so	1
agreed	1
accepted	1
only empty rhetoric	0
not active enough	0
no longer any more of a problem for europe than the lack of development	0
the israeli criminals of war	0
share a hatred	0
call for	1
so worried	0
threat	0
would lay the firm foundations	1
an illusion	0
trust	1
belligerent	0
most importantly constructive and positive	1
collapse looked imminent	0
are tired	0
could welcome	1
will be welcomed	1
threatened	0
had been tainted by months of political violence and intimidation , last - minute changes to electoral laws , and the disenfranchisement of tens of thousands of voters in harare	0
a country club	0
severely	0
implored	1
the concern	0
end of the era of violence and counterviolence	1
in order to end occupation and settlement in their territories	1
it becomes , in a weird way , less monstrous	0
steering the nation to prosperity and progress	1
finally started tumbling down	1
even congratulated	0
instrumental	1
all manner of	1
are considered	0
be reproached	0
excessive or at the wrong time	0
not committing	0
could bring about a confrontation for power	0
can be a lot of fun	1
one of the most dangerous places on earth	0
a number of useful applications	1
war - mongering	0
into a corner	0
taken the israeli government and consequently both the israeli and palestinian peoples hostage	0
favour independence	1
seeking benefits	1
inhuman	0
however	0
neocolonial attempt	0
looking to be disciplined	1
stipulated	0
to seek reconciliation	1
dashed to pieces	0
lost immediately	0
denied its citizens their legitimate rights	0
good pupils	0
we have a common destiny	1
widely popular	1
join hands to prevent	0
was disappointed	0
rejected	0
wronged	0
the most fraudulent , terrorist and extremist	0
humane	1
remain lagging behind	0
show of support	1
total disengagement	1
blaming	0
refused to apologize	0
thus shattering	0
hope	1
warned	0
can never be just one guilty party	0
readily accept	1
suffering of iraqi people facing crippling international sanctions	0
slapping	0
rioting	0
huge excitement	1
very , very minimal	0
other so - called civilized nations	0
a historic success	1
despite the sept . 11 atrocities	0
to be used as a bargaining chip	0
systematic campaign of violence	0
can serve as a model	1
were , and still are , hoping	1
blessed	1
it is mr . stoiber	1
warned	0
human characteristics to a lump of stone	0
damaging solidarity	0
suffer from unfair us policies	0
the fire is raging at home	0
whether the american society is not reverting to the 1960s	0
has heightened the suspicion	0
the status of golden boy	0
appeal	1
only	0
can affect	1
is now promoting	1
revolutionary leaders	1
criticism	0
rejecting	0
changed the warning	0
common - sense	1
can be stabilized	1
disputed by	0
kept things vague	0
oneupmanship of rudeness	0
could be hobbled	0
agreement or understanding	1
gave much food for thought	0
by applying the pressure cooker effect	0
calling for	1
support by	1
protest	0
march on	0
questionable	0
the civilized world .	1
ominous phenomenon	0
pleasure displayed	1
wanted	1
looked like one of hitler's	0
strong initiative	1
enjoys no social base	0
have been hollering	0
now let us compare	0
anti - terror	0
leading a racist campaign against	0
devastating	0
relatively calm	1
would want	1
most likely	0
possibly suicidal	0
required a more mature approach	1
impugned by biased reports	0
pit against	0
no business	0
should find it gradually easier	1
had issued a warning	0
as have	0
refusal	0
devastatingly sarcastic	0
could have ranted and raved	0
wants	1
two forms of terrorism fuel each other	0
testimony of	1
fall along the path of martyrdom	1
aspirations	1
care very little	0
peaceful	1
in protest against	0
would withstand	1
de - escalation	1
heavy - handed	0
very obviously	0
forcing painful austerity measures	0
incursions and atrocities of oppression israel is perpetrating	0
faux pas	0
holds so dear to his heart	1
should follow	1
wide awake	1
be condemned by	0
terrorist thugs	0
wants	1
are critical	0
are also being encouraged	1
welcomed	1
cycle of violence	0
had himself to blame	0
to understand	1
not in keeping with	0
fears	0
could not be said	0
precipitating the current crisis	0
are so hated	0
riddled with irregularities	0
taiwan independence'	0
worst showing ever	0
all around us	0
dreaming	1
they are a bit of a tangle	0
burn out	0
hoped	1
the justice	1
axis of evil	0
ideal , sunny clime	1
counting on	0
repeat his father's mistake	0
running slightly against	0
the extent to which this guy's legal rights are being subjugated to the australian government's shuttle diplomacy with the us	0
unfair	0
at last	1
criticism from	0
mainly concerned	0
soul - searching gratitude	1
invited	1
axis of evil	0
so make that necessary restraint .	0
undivided support	1
shocking swing	0
compare	0
does not serve the interest of peace	0
inhumane and degrading	0
pushed	1
harassment	0
not inferior	1
ought not	0
justice and recognition	1
spirit of cooperation and understanding	1
is getting little sympathy	0
will have less room to roam	0
beneficial	1
only enhanced	1
all these are eyesores	0
to deny them an appeal before court of law	0
extension of its characteristic policy of hegemony	0
a better life	1
has lashed out	0
not devoid of slips of the tongue	0
support	1
the ire of	0
would continue to honor its commitment	1
encouraging	1
would win	1
fomented or backed by the cia and the pentagon	0
empty - handed	0
puts off any	0
worried	0
sympathy	0
voiced	0
even more difficult	0
the lack of respect for the human person	0
prevented	0
aggressors	0
would be solved through peaceful means	1
mercurial strongman	0
essentially close off international use of the station	0
absolute indifference	0
apparent lack of a strategy	0
undermining the legitimacy	0
nearly invisible	0
has not satisfied	0
would not accept	0
have worse conditions	0
only possible definition will be torture and the violation of human rights	0
had expressed opposition	0
languages without nuances	0
as notorious as devil's island	0
put an end to sensitivities , hatred , and injustice	1
threatened	0
complaints	0
without room for rigging	1
main cheating	0
against terrorism	0
sacrificing	0
tough policy	0
humanely	1
recommendations	1
have welcomed	1
has not been accepted	0
with their own agenda against	0
want	1
the dispute of opinions	0
any sort of logical	0
interests	1
the doubts	0
may put back by years	0
wave of social tension	0
flawlessly	1
will work non - stop	1
collapsed	1
exasperated	0
called for	1
accuse	0
a gross mistake	0
not easy	0
a crime against humanity	0
abided by calm and cease - fire	1
plotting	0
was once hoped	1
could destroy entire planets	0
persecuting	0
stay in denial	0
expressed regrets	0
this is a question of	0
unconstitutional	0
provide support to the us , as it did	1
need for the palestinian people to regain their freedom and independence	1
are seeking	1
delinquent	0
would like	1
lead to questions	0
most important	1
rejecting	0
horrible attacks	0
questioned	0
were singing and dancing to celebrate	1
mutinous	0
to be invited	1
put all the blame	0
fearing	0
conspicuous	0
suspected	0
desire	1
satisfactory	1
axis of evil	0
uncontrollable social situation	0
more and more difficult	0
although , of course , these super - rigid activities are to a great extent warranted	0
suffer the consequences of its own economic mismanagement	0
chavez a friend and his closest political ally	1
support	1
were considered as nonexistent by many countries	0
openly hostile position	0
greatest sincerity of peaceful unification	1
slammed	0
support	1
but	0
was annoyed	0
a slap on the wrist	0
comfort	0
accuses	0
exerting every effort possible	1
not tolerable	0
peace will not be gained through war	0
are nonetheless concerned	0
axis of evil	0
the further	0
axis of evil	0
welcomed	1
debacle	0
have raised fresh questions	0
trying to harass	0
commits a crime	0
to cut costs	1
harms	0
which is getting worse day after day	0
hostility to	0
will take back conditions to their former state of tension	0
claims of	0
vicious battles	0
