document	label
threats	0
are glad	1
is interested	1
instead of	0
opposed	0
 lose popular support among	0
appealed	1
would boost	0
lies and by deceiving	0
whose eyes are not bluest of the blue	0
support	1
respect	1
improving	1
backed	1
stands on the israeli side	1
anti - us sentiment	0
any step backward for democracy	0
therefore planning to trigger wars here and there	0
decrying	0
to accept	1
meddling	0
will not be able to attain	0
because they seek weapons of mass destruction and have links with terrorist groups	0
what raises even more questions	0
are urged	0
optimistic	1
alone	0
koizumi say 'no' to bush : stick to kyoto protocol	0
think	0
legal	0
look forward	1
abating	1
brouhaha	0
criticism	0
seeks	1
humanely	1
made too many enemies	0
both ridiculous and odd because they all seemed to be playing games	0
kept things vague	0
preserve	1
publicly designating	0
they should be more circumspect	1
expressed some understanding	1
ready to gnaw	0
calls for	1
axis of evil	0
reminiscent more of nazi concentration camps than a civilised detention facility	0
discourage	0
kneel in submission	0
called for	1
intimidation	0
ulterior motives	0
strong support expressed	1
embraces	1
absorb such a burden	0
most widespread protest	0
will force the wto to change	1
good starting point	1
slammed	0
end of the era of violence and counterviolence	1
requests , through a bulletin	0
mere expression of failure	0
so - called	0
outrage	0
always	0
cages which recall 'hotel hanoi'	0
more tolerable than before	1
war - mongering	0
loyal	1
will	1
love	1
tough blow	0
support	1
abruptly	0
concluded in its scathing 70 , 000 - word report	0
in fact his government is illegitimate	0
full support	1
biggest terrorist country	0
countries such as iran , iraq and north korea represent an ``axis of evil	0
abuses	0
against all hope	0
disappointment	0
israeli right - wing policies	0
for perishing	0
believes in	1
long - winded	0
will try its best to persuade	1
put off	0
axis of evil	0
want	1
advanced	0
denied	0
global crisis	0
turning a blind eye	0
is now objecting	0
agreed	1
put all the blame	0
might raise the hackles	0
grand bargain	1
have also condemned	0
isolated and frustrated	0
so there'll be more and more poor people	0
attacked without hesitation	0
erroneous acts	0
does not reflect	0
thwarted	0
spoke out against	0
are lining up to condemn	0
urged	1
kennels	0
tinkering	0
flawed	0
rejection	0
but there is little i can do	0
stands alone	0
became hopeful	1
convenient electoral tool	0
excessive or at the wrong time	0
restrictive	0
encouraged	1
must push for punitive action against mr . mugabe	0
warning	0
assassination	0
would cause japan and the republic of korea ( rok ) feel disturbed	0
abstractly recommend	1
dislike	0
such biased	0
pursued	1
criticized	0
failed to reach agreement	0
restoring legitimacy	1
unbearable insult	0
such measures	0
foregone conclusion	0
warned	0
highly destructive	0
field day	0
intimidated and beaten	0
problems	0
has still put space exploration as a top priority	1
have considered	1
every oppressive or vindictive israeli action	0
launch efforts to make cyprus a friendship bridge	1
support	1
must condemn	0
put itself in a difficult position	0
charging	0
heckling	0
immediately attacked	0
are happy	1
may all hope	1
renew our support	1
provoke	0
critics	0
have the final say	0
set out	1
withering	0
fears	0
denies	0
advanced a mendacious critique	0
grave concern	0
high degree of difficulty	0
relatively calm	1
willing to escape , to kill themselves and others	0
spirit of the geneva convention	1
to dismiss	0
bigger than jesus	0
