document	label
traitor	0
faithful to	1
supported	1
self - styled	0
coveted	1
break' the spirit of	0
support	1
is subordinated to his own personal sentiments and ambition	0
criticism	0
accused	0
thanks to	1
confidence and high esteem	1
extra - judicial liquidations	0
impossible	0
hardest hit	0
threatens	0
appropriate	1
can only lead to bad decisions	0
hope	1
has been committed	1
might have gone off his rocker once	0
extensive protest	0
supporting	1
have been signed to promote	1
remarkable	1
is always a tough call	0
it is not possible to rule out the risk of a breakdown	0
legitimate	1
he was going to demand	0
threatening	0
it had all been in vain	0
to promote	1
ensure the stability	1
uncomfortable	0
refused	0
lambasted	0
greatest	0
dire effects	0
criticized	0
proposal to reunify	1
the importance of china	1
axis of evil	0
takes into consideration	1
denied	0
is the most bellicose and heinous us president	0
twenties , thirties and fifties	0
broad political consensus	1
vicious battles	0
had thanked	1
denied by	0
support	1
discourage	0
respect their parents and teachers	1
unwarranted	0
has also backed	1
suspect electoral practices	0
very negative	0
do not recognize	0
honest	1
has refused to bow	0
has discretely assured	1
has reaffirmed its commitment	1
the assassin	0
ease	1
enthusiast	0
divergent views	0
supposedly	0
can only speak of	0
want	1
would not only serve zinni's mission	1
promotion of world security , improvement of economic conditions , defusing regional and global crises and conflicts , checking unleashed competition for rearmament , reduction of the gap between the mainstream and peripheral countries	1
were widely criticized	0
war freak	0
has reached a consensus	1
forefathers	1
democracy	1
may not be what everyone wants	0
alleged support	1
bloodbaths	0
is considered	1
are upset	0
were honest	1
was like giving away the country to its former colonial masters	0
failed	0
axis of evil	0
appeasement	0
not in any way contrary	1
all agreed	1
fight peacefully for their own freedom	1
plotting	1
our goal	1
he is an australian citizen , and australia is not the 51st state of america	0
we will bury	0
showered upon favours	0
are deeply skeptical	0
support	1
expand constructive and cooperative relations	1
aid for terrorists	0
have further denied our democratic space	0
by applying the pressure cooker effect	0
exercising leadership	1
have not given up their wish	1
is satisfied	1
unexpectedly tough	0
demonstrated	0
crushed human rights principles	0
are being forced	0
criticism	0
likely to grow	0
without winners	0
delaying the day of reckoning	0
double standards	0
ran out of patience	0
without just compensation	0
have also criticised	0
sanctions against	0
hurt	0
reminiscent of the torture centres	0
reaffirmed	1
will not admit	0
expressing discontent	0
blamed	0
declined	0
barbarities	0
peace and stability and prosperity	1
vengeance	0
flawed	0
is feared by	0
nothing but a mere public relations tool	0
fear	0
am afraid to say	0
readiness to enter dialogue	1
was a priority goal	1
does not help dispel the suspicions	0
protest	0
presumptive	0
young old man	1
is being criticized	0
worries	0
support	1
a nation that ``continues to flaunt its hostility toward america and to support terror	0
died and gone to heaven	1
criticizing	0
threatening	0
grudgingly agreed	0
was finally accepted	1
would be unjust and counterproductive	0
felt betrayed	0
military morale is at stake	0
aim	0
axis of evil	0
damaging solidarity	0
most likely	0
would like to extend	1
the main concern	0
did away with the discrimination that had existed for years	1
irrefutable	1
increasingly close	0
calm	1
no way defending	0
more restrained and responsible	1
the major enemy	0
the number one country in wmd and ballistic missiles sales and concerned technology sales	0
doubly embarrassed	0
way below	0
unfortunately	0
it would have avoided this problem	0
does not look very good	0
marred by	0
lying on a stove	0
the support	1
promised	1
antics	0
wants	1
epic - sized default	0
welcomed	1
give or take a trillion	0
main problems are in the economic area	0
friendship and cooperation	1
perils of delusion	0
charging	0
calm	1
are carrying signs appealing	1
chavez had to go	0
in a limp cruise - director chirp	0
actually went far enough	0
affecting their medical , economic , educational , and social life	0
needlessly	0
inordinate behavior	0
endorsed	1
living in peace	1
came out in protest	0
war against terrorism'	0
went further and compared	0
upgrade its competitiveness	1
rejected	0
ideals	1
gave free rein	0
fair	1
conciliatory speech	1
have also moved to contest	0
terrorists	0
expressed goodwill	1
not only above	0
invited	1
did not sound the alarm in time	0
stressed	1
or even solidarity	0
attacks	0
illegitimate	0
vanquished	0
as if	0
threatened	0
any reckless action	0
have accepted	1
supported and welcomed	1
want	1
a convenient electoral tool	0
good health system	1
have tended to side	1
makes sense	1
breakthrough	1
charge	0
congratulatory message	1
to humiliate	0
maybe	1
unsubstantiated	0
unconstitutional	0
significantly	1
changing and contradicting personality	0
as is feared by the whole world	0
could alienate	0
by cheating	0
dangerous situation	0
slammed	0
cut any routes	0
was not ready to tolerate	0
rigged	0
tragic	0
defend the rights of his homeland and people against	1
do n't mean that's so	0
more realistic attitude	1
even	0
this is just the pursuance of a vendetta	0
fears	0
do not agree	0
warned	0
has supported	1
forestalling further oil price declines	0
unfounded charges	0
contrary to	0
appreciates	1
desire	1
will not give up terror	0
richest	1
remain a risky enterprise	0
was devoted	1
complained	0
have urged	1
promises	1
urge	1
would boost	0
do n't bother	0
force	0
scared	0
urged	1
is a legitimate struggle	1
has turned into an axis of evil itself	0
have at least gone to the trouble	1
create stumbling blocks	0
far preferable	1
reject	0
criticism	0
disagreement	0
would go against	0
hoped	1
environmental public spiritedness	1
unselfconsciously	0
because	0
urged	1
oppressed	0
humane	1
comprehensive destructive policy	0
a challenge to	0
closer to hypocrisy than to murderous hatred	0
as if it was a minority	0
is either angling to end the embargo or inching ever closer to dementia	0
incomprehensible	0
gone awry	0
would withstand	1
whether or not one agrees with it	1
get our american colleagues to live up to the obligation	0
she was playing games	0
justice	1
recommendations	1
praised	1
wanted	0
far better	0
intimidation	0
foundered	0
changes its stand	0
call	1
refuses to bow	0
confidence	1
the threats	0
justifiably	1
force and weapon had the last say	0
clearly did n't work	0
wrangling	0
mutual respect	1
too many restrictions	0
criticized	0
one - sided approach	0
comrades	0
imposing constraints	0
this agreement	1
for the most part	0
more serious and direct challenge	0
divorce	0
the failed coup attempts that the united states first blessed and then disavowed	0
took issue	0
scourges and social ills	0
spurious	0
congratulated	1
would be harmed	0
are going to fight , my friend	0
had warned	0
was passionate	1
criticism	0
united states' hostility to islam	0
it does not matter	0
strikes at the heart	0
absolutely do not go	0
support for	1
was a gift	1
did not support	0
see	1
does a poor job	0
fully within the legitimate order	1
critical	0
merely	0
running as a hopeful	1
opposition	0
they discredit the usa	0
declare their opposition	0
an interesting idea	1
we have a common destiny	1
slaughter of more than	0
imposing	0
impeding	0
is harboring deep hatred	0
denies	0
loyal	1
feared	0
worst	0
are bracing	0
china threat advocates	0
had become one of the sides of the axis of evil	0
whether it follows us baton	0
symptom of the 23 years of war that has devastated afghanistan	0
allow	0
quick to suppress	0
infuriated	0
will fight on	0
feeling sorry	0
infuriated	0
fails to exploit	0
the reactions	0
exemplary , free , fair and peaceful	1
shoulder to shoulder	1
paints doomsday scenarios	0
rejected	0
abandoned	0
only abuse	0
took advantage	0
favoring	1
our full support	1
restrictive	0
attacking him with scathing criticisms	0
timid warnings	0
will not lead to a solution	0
probably female	0
supports	1
immediately blasted	0
blamed	0
is a thorn in the eye and flesh which must be removed	0
criticism	0
that will result in the creation of more jobs	1
was compelled to partially recognize	1
snaps	0
apparent lack of a strategy	0
did not want to support	0
wept over	0
severely blamed	0
craving for blood	0
main cheating	0
permission being denied	0
legitimate	1
worried	0
defiant	0
a man of peace	1
follow suit	0
israeli aggressors	0
wants to maintain	1
neocolonial attempt	0
expressed alarm	0
does not take any responsibility	0
has obviously counted on	1
not devoid of slips of the tongue	0
look forward	1
is afraid	0
pretext	0
substantial challenge	0
was harassed	0
look clueless as to what really is inhumane	0
grief and sorrow	0
names	0
do wish	1
denied	0
simply used old drafts	0
trashed	0
rejecting	0
recognition	1
was worried	0
will not resort	0
any adventure	0
ongoing devastation	0
non - white anglo - saxon - protestant humanity	0
many problems	0
expressed the hope	1
recognizes	1
ever more serious	0
some are beginning to forget	0
financial disaster	0
vulnerable	0
increase in the people's anger	0
unless drastic measures are taken , we are on the way	0
called for	1
designed to benefit mugabe	0
promote	1
are seeking	1
rejected	0
economic contagion	0
interests	1
can probably never pass this test	0
impossible to maintain	0
even risking his own future	0
has also refused to recognise	0
love	1
harm	0
getting strong criticism , denunciation , and rejection	0
put an end to sensitivities , hatred , and injustice	1
warn	0
stance	0
deny	0
humiliation of	0
hard not to see	0
supposedly model democracy like the usa can trample on the law to such an extent	0
hurdles in the realization of their vested interests	0
those who would destroy it	0
refuses	0
wants	1
double standard	0
back on track	1
has been invited	1
clearly violate	0
at least without an explanation	0
but	0
god is their only hope	1
position and particular stance opposed to	0
whether	0
axis of evil	0
not just any lawbreaking person	0
we ca n't allow	0
accused	0
immensely impressed	1
gross misstatement	0
falsifying history	0
is considered	0
are n't even aware of what they are doing	0
nearly invisible	0
welcomed	1
for once	0
with various concerns in mind	0
back away from	0
serious	0
extremely dangerous	0
to ensure the full exercise of democratic rights	1
onslaught of the international credit vultures	0
has been protested	0
ambitious	1
differed	0
willingness to help	1
had forbidden	0
it has not kept its promises	0
perception	1
commits a crime	0
